physician_id,quarter,region,specialty,panel_size,years_experience,digital_engagement_score,rep_visits_per_quarter,formulary_access_pct,peer_influence_score,expected_scripts,actual_scripts,under_prescriber
1144,2024-Q2,Southeast,Endocrinology,852,23,0.212,4,0.966,0.161,34.1,35.8,0
1144,2024-Q3,Southeast,Endocrinology,852,23,0.212,4,0.966,0.161,34.1,35.9,0
1144,2024-Q4,Southeast,Endocrinology,852,23,0.212,4,0.966,0.161,34.1,32.5,0
1144,2025-Q1,Southeast,Endocrinology,852,23,0.212,4,0.966,0.161,34.1,33.4,0
1144,2025-Q2,Southeast,Endocrinology,852,23,0.212,4,0.966,0.161,34.1,29.3,0
1144,2025-Q3,Southeast,Endocrinology,852,23,0.212,4,0.966,0.161,34.1,24.8,1
1144,2025-Q4,Southeast,Endocrinology,852,23,0.212,4,0.966,0.161,34.1,34.5,0
1145,2023-Q1,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,56.5,0
1145,2023-Q2,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,50.9,0
1145,2023-Q3,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,66.6,0
1145,2023-Q4,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,42.3,1
1145,2024-Q1,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,68.3,0
1145,2024-Q2,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,56.7,0
1145,2024-Q3,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,60.4,0
1145,2024-Q4,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,55.4,0
1145,2025-Q1,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,73.9,0
1145,2025-Q2,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,62.8,0
1145,2025-Q3,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,57.4,0
1145,2025-Q4,Northeast,Endocrinology,1577,26,0.678,2,0.423,0.098,63.1,57.1,0
1146,2023-Q1,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,96.8,0
1146,2023-Q2,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,103.2,0
1146,2023-Q3,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,111.4,0
1146,2023-Q4,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,95.1,0
1146,2024-Q1,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,88.8,0
1146,2024-Q2,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,86.1,0
1146,2024-Q3,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,99.5,0
1146,2024-Q4,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,83.2,0
1146,2025-Q1,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,89.7,0
1146,2025-Q2,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,82.2,0
1146,2025-Q3,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,100.2,0
1146,2025-Q4,Midwest,Primary Care,2038,16,0.685,2,0.925,0.99,81.5,84.8,0
1147,2023-Q1,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,31.6,0
1147,2023-Q2,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,39.8,0
1147,2023-Q3,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,38.1,0
1147,2023-Q4,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,41.9,0
1147,2024-Q1,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,29.6,0
1147,2024-Q2,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,34.8,0
1147,2024-Q3,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,35.7,0
1147,2024-Q4,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,37.9,0
1147,2025-Q1,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,37.3,0
1147,2025-Q2,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,39.4,0
1147,2025-Q3,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,36.6,0
1147,2025-Q4,Northeast,Endocrinology,811,2,0.72,3,0.687,0.865,32.4,43.8,0
1148,2023-Q1,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,35.6,0
1148,2023-Q2,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,27.7,0
1148,2023-Q3,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,33.9,0
1148,2023-Q4,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,34.7,0
1148,2024-Q1,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,33.5,0
1148,2024-Q2,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,30.0,0
1148,2024-Q3,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,32.1,0
1148,2024-Q4,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,38.8,0
1148,2025-Q1,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,31.1,0
1148,2025-Q2,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,33.2,0
1148,2025-Q3,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,30.4,0
1148,2025-Q4,West,Neurology,808,13,0.562,3,0.626,0.241,32.3,38.1,0
1149,2023-Q1,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,39.2,0
1149,2023-Q2,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,40.6,0
1149,2023-Q3,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,40.6,0
1149,2023-Q4,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,42.9,0
1149,2024-Q1,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,38.8,0
1149,2024-Q2,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,35.6,0
1149,2024-Q3,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,46.1,0
1149,2024-Q4,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,34.4,0
1149,2025-Q1,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,36.2,0
1149,2025-Q2,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,34.4,0
1149,2025-Q3,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,44.2,0
1149,2025-Q4,Midwest,Endocrinology,932,26,0.657,4,0.471,0.549,37.3,41.3,0
1150,2023-Q1,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,36.7,0
1150,2023-Q2,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,38.7,0
1150,2023-Q3,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,48.0,0
1150,2023-Q4,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,52.1,0
1150,2024-Q1,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,47.1,0
1150,2024-Q2,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,51.7,0
1150,2024-Q3,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,37.4,0
1150,2024-Q4,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,32.4,0
1150,2025-Q1,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,40.9,0
1150,2025-Q2,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,45.7,0
1150,2025-Q3,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,30.9,0
1150,2025-Q4,Southwest,Neurology,925,29,0.032,7,0.874,0.466,37.0,36.1,0
1151,2023-Q1,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,42.4,0
1151,2023-Q2,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,51.3,0
1151,2023-Q3,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,46.1,0
1151,2023-Q4,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,57.9,0
1151,2024-Q1,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,52.2,0
1151,2024-Q2,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,50.6,0
1151,2024-Q3,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,66.5,0
1151,2024-Q4,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,55.5,0
1151,2025-Q1,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,49.5,0
1151,2025-Q2,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,47.8,0
1151,2025-Q3,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,43.1,0
1151,2025-Q4,Midwest,Primary Care,1324,15,0.799,0,0.774,0.158,53.0,51.9,0
1152,2023-Q1,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,19.9,0
1152,2023-Q2,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,24.0,0
1152,2023-Q3,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,23.3,0
1152,2023-Q4,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,19.3,0
1152,2024-Q1,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,22.6,0
1152,2024-Q2,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,23.0,0
1152,2024-Q3,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,24.0,0
1152,2024-Q4,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,24.1,0
1152,2025-Q1,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,20.8,0
1152,2025-Q2,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,25.5,0
1152,2025-Q3,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,24.7,0
1152,2025-Q4,Northeast,Primary Care,529,21,0.661,4,0.576,0.26,21.2,20.8,0
1153,2023-Q1,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,26.7,1
1153,2023-Q2,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,38.8,0
1153,2023-Q3,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,38.1,0
1153,2023-Q4,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,47.8,0
1153,2024-Q1,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,35.6,0
1153,2024-Q2,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,44.0,0
1153,2024-Q3,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,40.1,0
1153,2024-Q4,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,32.3,0
1153,2025-Q1,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,37.5,0
1153,2025-Q2,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,49.7,0
1153,2025-Q3,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,39.7,0
1153,2025-Q4,Southeast,Neurology,973,29,0.518,2,0.977,0.255,38.9,46.0,0
1154,2023-Q1,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,38.1,0
1154,2023-Q2,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,43.8,0
1154,2023-Q3,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,59.0,0
1154,2023-Q4,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,48.4,0
1154,2024-Q1,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,40.2,0
1154,2024-Q2,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,43.4,0
1154,2024-Q3,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,49.0,0
1154,2024-Q4,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,52.2,0
1154,2025-Q1,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,41.7,0
1154,2025-Q2,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,41.9,0
1154,2025-Q3,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,38.1,0
1154,2025-Q4,Southwest,Pulmonology,1043,34,0.462,3,0.533,0.961,41.7,47.4,0
1155,2023-Q1,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,21.6,0
1155,2023-Q2,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,23.1,0
1155,2023-Q3,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,24.8,0
1155,2023-Q4,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,20.5,0
1155,2024-Q1,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,20.5,0
1155,2024-Q2,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,20.5,0
1155,2024-Q3,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,25.2,0
1155,2024-Q4,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,21.6,0
1155,2025-Q1,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,20.9,0
1155,2025-Q2,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,23.0,0
1155,2025-Q3,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,27.5,0
1155,2025-Q4,Midwest,Pulmonology,521,14,0.734,2,0.757,0.035,20.8,22.0,0
1156,2023-Q1,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,65.6,0
1156,2023-Q2,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,67.0,0
1156,2023-Q3,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,52.3,1
1156,2023-Q4,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,74.9,0
1156,2024-Q1,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,75.0,0
1156,2024-Q2,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,68.8,0
1156,2024-Q3,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,64.7,0
1156,2024-Q4,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,99.0,0
1156,2025-Q1,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,55.8,1
1156,2025-Q2,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,61.2,0
1156,2025-Q3,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,77.4,0
1156,2025-Q4,Northeast,Neurology,1880,3,0.247,4,0.471,0.1,75.2,57.9,0
1157,2023-Q1,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,76.5,0
1157,2023-Q2,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,72.4,0
1157,2023-Q3,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,59.5,0
1157,2023-Q4,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,75.9,0
1157,2024-Q1,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,52.3,0
1157,2024-Q2,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,65.3,0
1157,2024-Q3,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,57.4,0
1157,2024-Q4,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,60.1,0
1157,2025-Q1,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,86.8,0
1157,2025-Q2,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,54.3,0
1157,2025-Q3,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,60.5,0
1157,2025-Q4,Southwest,Cardiology,1596,2,0.982,1,0.636,0.258,63.8,73.2,0
1158,2023-Q1,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,65.7,0
1158,2023-Q2,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,54.1,0
1158,2023-Q3,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,56.6,0
1158,2023-Q4,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,56.6,0
1158,2024-Q1,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,53.2,0
1158,2024-Q2,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,49.4,0
1158,2024-Q3,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,59.5,0
1158,2024-Q4,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,56.1,0
1158,2025-Q1,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,38.3,0
1158,2025-Q2,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,47.7,0
1158,2025-Q3,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,50.3,0
1158,2025-Q4,Southwest,Pulmonology,1254,30,0.916,1,0.452,0.998,50.2,52.4,0
1159,2023-Q1,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,114.0,0
1159,2023-Q2,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,103.3,0
1159,2023-Q3,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,150.6,0
1159,2023-Q4,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,116.4,0
1159,2024-Q1,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,122.0,0
1159,2024-Q2,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,104.3,0
1159,2024-Q3,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,114.0,0
1159,2024-Q4,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,113.9,0
1159,2025-Q1,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,84.8,0
1159,2025-Q2,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,101.4,0
1159,2025-Q3,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,101.2,0
1159,2025-Q4,Midwest,Endocrinology,2320,34,0.668,5,0.739,0.541,92.8,103.0,0
1160,2023-Q1,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,46.5,0
1160,2023-Q2,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,54.2,0
1160,2023-Q3,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,40.1,0
1160,2023-Q4,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,44.8,0
1160,2024-Q1,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,41.2,0
1160,2024-Q2,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,39.7,0
1160,2024-Q3,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,45.7,0
1160,2024-Q4,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,39.5,0
1160,2025-Q1,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,38.4,0
1160,2025-Q2,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,32.5,1
1160,2025-Q3,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,44.8,0
1160,2025-Q4,Midwest,Neurology,1215,8,0.135,1,0.94,0.69,48.6,52.1,0
1161,2023-Q1,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,61.0,0
1161,2023-Q2,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,70.8,0
1161,2023-Q3,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,73.2,0
1161,2023-Q4,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,70.7,0
1161,2024-Q1,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,65.5,0
1161,2024-Q2,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,65.4,0
1161,2024-Q3,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,74.0,0
1161,2024-Q4,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,68.8,0
1161,2025-Q1,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,58.5,0
1161,2025-Q2,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,50.8,1
1161,2025-Q3,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,64.3,0
1161,2025-Q4,Southeast,Pulmonology,1722,30,0.303,4,0.573,0.76,68.9,56.2,0
1162,2023-Q1,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,42.0,0
1162,2023-Q2,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,39.8,0
1162,2023-Q3,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,56.1,0
1162,2023-Q4,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,31.0,1
1162,2024-Q1,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,43.3,0
1162,2024-Q2,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,46.0,0
1162,2024-Q3,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,53.7,0
1162,2024-Q4,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,42.3,0
1162,2025-Q1,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,61.6,0
1162,2025-Q2,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,49.6,0
1162,2025-Q3,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,29.9,1
1162,2025-Q4,Midwest,Pulmonology,1051,31,0.412,3,0.95,0.422,42.0,35.7,0
1163,2023-Q1,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,37.8,0
1163,2023-Q2,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,32.9,0
1163,2023-Q3,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,49.3,0
1163,2023-Q4,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,35.9,0
1163,2024-Q1,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,33.1,0
1163,2024-Q2,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,41.5,0
1163,2024-Q3,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,39.8,0
1163,2024-Q4,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,47.3,0
1163,2025-Q1,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,38.3,0
1163,2025-Q2,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,38.4,0
1163,2025-Q3,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,41.8,0
1163,2025-Q4,Southeast,Primary Care,799,28,0.922,6,0.459,0.478,32.0,41.1,0
1164,2023-Q1,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,66.2,0
1164,2023-Q2,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,42.0,0
1164,2023-Q3,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,42.0,0
1164,2023-Q4,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,51.7,0
1164,2024-Q1,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,51.0,0
1164,2024-Q2,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,48.1,0
1164,2024-Q3,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,53.9,0
1164,2024-Q4,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,49.5,0
1164,2025-Q1,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,63.6,0
1164,2025-Q2,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,47.1,0
1164,2025-Q3,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,40.9,0
1164,2025-Q4,Midwest,Neurology,1295,9,0.087,3,0.744,0.42,51.8,43.2,0
1165,2023-Q1,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,62.5,0
1165,2023-Q2,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,68.3,0
1165,2023-Q3,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,57.8,0
1165,2023-Q4,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,64.7,0
1165,2024-Q1,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,72.3,0
1165,2024-Q2,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,68.1,0
1165,2024-Q3,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,61.1,0
1165,2024-Q4,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,63.0,0
1165,2025-Q1,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,67.6,0
1165,2025-Q2,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,67.3,0
1165,2025-Q3,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,67.6,0
1165,2025-Q4,West,Pulmonology,1370,14,0.708,4,0.471,0.683,54.8,64.2,0
1166,2023-Q1,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,42.5,0
1166,2023-Q2,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,43.6,0
1166,2023-Q3,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,37.7,0
1166,2023-Q4,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,41.5,0
1166,2024-Q1,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,36.6,0
1166,2024-Q2,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,34.5,0
1166,2024-Q3,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,36.7,0
1166,2024-Q4,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,44.0,0
1166,2025-Q1,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,39.2,0
1166,2025-Q2,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,40.6,0
1166,2025-Q3,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,45.8,0
1166,2025-Q4,Midwest,Neurology,967,4,0.294,6,0.555,0.956,38.7,34.5,0
1167,2023-Q1,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,74.4,0
1167,2023-Q2,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,76.0,0
1167,2023-Q3,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,71.8,0
1167,2023-Q4,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,70.3,0
1167,2024-Q1,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,82.9,0
1167,2024-Q2,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,56.5,0
1167,2024-Q3,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,78.3,0
1167,2024-Q4,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,69.7,0
1167,2025-Q1,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,56.9,0
1167,2025-Q2,Southwest,Pulmonology,1496,8,0.925,4,0.781,0.44,59.8,65.3,0
